Solar,Pressure,Temp,Humidity,npk_val,ph,soil_moist,lastFeeding,lastWatering
62.73333333333333,70.37037037037037,21.33000000000004,39.325842696629216,29.999999999999996,6.5,86.80233146067415,17,-113
56.68888888888889,70.37037037037037,22.900000000000034,37.07865168539326,42.0,7.1,86.40983146067414,18,-122
47.06666666666667,69.1358024691358,23.439999999999998,43.82022471910113,42.0,7.1,79.53325842696628,19,-131
36.288888888888884,67.90123456790124,28.230000000000018,47.19101123595505,42.0,7.1,67.09980337078652,20,-134
23.177777777777777,67.90123456790124,25.420000000000016,51.68539325842697,42.0,7.1,52.07196629213483,21,-133
10.644444444444444,67.90123456790124,24.150000000000034,50.56179775280899,29.999999999999996,6.5,41.153511235955044,17,-132
0.0,None,None,None,None,None,None,18,-131
0.0,None,None,None,None,None,None,19,-130
0.0,None,None,None,None,None,None,20,-129
0.0,None,None,None,None,None,None,21,-128
0.0,None,None,None,None,None,None,22,-127
0.0,None,None,None,None,None,None,23,-126
0.0,None,None,None,None,None,None,24,-125
0.0,None,None,None,None,None,None,25,-124
0.0,None,None,None,None,None,None,26,-123
0.0,None,None,None,None,None,None,27,-122
0.0,None,None,None,None,None,None,28,-121
0.0,None,None,None,None,None,None,29,-120
0.0,None,None,None,None,None,None,30,-119
17.177777777777777,65.4320987654321,12.270000000000039,85.39325842696628,29.999999999999996,6.5,89.06733146067415,26,-118
47.44444444444444,65.4320987654321,16.410000000000025,74.15730337078652,29.999999999999996,6.5,88.03233146067416,22,-117
68.4888888888889,65.4320987654321,21.700000000000045,55.0561797752809,29.999999999999996,6.5,86.70983146067415,18,-116
79.0,65.4320987654321,24.060000000000002,37.07865168539326,42.0,7.1,86.11983146067416,19,-125
83.86666666666667,65.4320987654321,26.05000000000001,33.70786516853933,42.0,7.1,85.62233146067416,20,-134
90.64444444444445,65.4320987654321,26.33000000000004,50.56179775280899,42.0,7.1,78.81075842696627,21,-133
86.71111111111112,65.4320987654321,25.920000000000016,64.04494382022472,29.999999999999996,6.5,78.91325842696628,17,-132
77.44444444444444,65.4320987654321,26.160000000000025,65.1685393258427,42.0,7.1,67.61730337078652,18,-131
64.04444444444445,65.4320987654321,24.75,75.28089887640449,42.0,7.1,48.868679775280896,19,-130
44.55555555555556,65.4320987654321,24.07000000000005,80.89887640449437,42.0,7.1,31.061151685393245,20,-129
20.711111111111112,65.4320987654321,23.400000000000034,74.15730337078652,42.0,7.1,27.857865168539313,21,-128
6.133333333333333,66.66666666666666,22.150000000000034,80.89887640449437,29.999999999999996,6.5,45.024297752808984,17,-127
0.4888888888888889,66.66666666666666,19.75,79.7752808988764,42.0,7.1,59.107443820224724,18,-126
0.0,None,None,None,None,None,None,19,-125
0.0,None,None,None,None,None,None,20,-124
0.0,None,None,None,None,None,None,21,-123
0.0,None,None,None,None,None,None,22,-122
0.0,None,None,None,None,None,None,23,-121
0.0,None,None,None,None,None,None,24,-120
0.0,None,None,None,None,None,None,25,-119
0.0,None,None,None,None,None,None,26,-118
0.0,None,None,None,None,None,None,27,-117
0.0,None,None,None,None,None,None,28,-116
0.0,None,None,None,None,None,None,29,-115
13.200000000000001,67.90123456790124,16.560000000000002,92.13483146067416,29.999999999999996,6.5,87.99483146067416,25,-114
40.37777777777778,67.90123456790124,17.470000000000027,86.51685393258427,29.999999999999996,6.5,87.76733146067414,21,-113
66.42222222222223,67.90123456790124,19.08000000000004,79.7752808988764,29.999999999999996,6.5,87.36483146067415,17,-112
75.4,69.1358024691358,20.75,64.04494382022472,42.0,7.1,81.32935393258427,18,-111
75.17777777777778,69.1358024691358,19.980000000000018,74.15730337078652,42.0,7.1,87.13983146067416,19,-110
71.88888888888889,67.90123456790124,20.08000000000004,69.66292134831461,42.0,7.1,87.11483146067415,20,-109
69.15555555555557,67.90123456790124,22.670000000000016,64.04494382022472,42.0,7.1,86.46733146067416,21,-108
63.955555555555556,67.90123456790124,23.04000000000002,64.04494382022472,29.999999999999996,6.5,80.75685393258426,17,-107
50.422222222222224,67.90123456790124,22.460000000000036,75.28089887640449,42.0,7.1,74.16028089887638,18,-106
29.088888888888885,67.90123456790124,20.920000000000016,69.66292134831461,42.0,7.1,58.81494382022472,19,-105
2.3555555555555556,67.90123456790124,20.230000000000018,69.66292134831461,42.0,7.1,69.09980337078652,20,-104
0.0,None,None,None,None,None,None,21,-103
0.0,None,None,None,None,None,None,22,-102
0.0,None,None,None,None,None,None,23,-101
0.0,None,None,None,None,None,None,24,-100
0.0,None,None,None,None,None,None,25,-99
0.0,None,None,None,None,None,None,26,-98
0.0,None,None,None,None,None,None,27,-97
0.0,None,None,None,None,None,None,28,-96
0.0,None,None,None,None,None,None,29,-95
0.0,None,None,None,None,None,None,30,-94
0.0,None,None,None,None,None,None,31,-93
0.0,None,None,None,None,None,None,32,-92
0.0,None,None,None,None,None,None,33,-91
21.422222222222224,65.4320987654321,12.520000000000039,92.13483146067416,11.999999999999996,5.6,96.86999999999999,29,-90
49.46666666666666,65.4320987654321,14.990000000000009,85.39325842696628,29.999999999999996,6.5,88.38733146067416,25,-89
71.75555555555555,65.4320987654321,18.860000000000014,74.15730337078652,29.999999999999996,6.5,87.41983146067416,21,-88
78.0,64.19753086419753,23.110000000000014,64.04494382022472,29.999999999999996,6.5,86.35733146067416,17,-87
78.93333333333334,64.19753086419753,25.77000000000004,51.68539325842697,42.0,7.1,85.69233146067415,18,-86
77.44444444444444,62.96296296296296,27.80000000000001,48.31460674157304,42.0,7.1,85.18483146067416,19,-89
74.08888888888889,61.72839506172839,29.24000000000001,44.9438202247191,42.0,7.1,84.82483146067416,20,-98
59.977777777777774,61.72839506172839,27.900000000000034,59.55056179775281,42.0,7.1,78.41825842696628,21,-97
24.88888888888889,61.72839506172839,27.57000000000005,59.55056179775281,29.999999999999996,6.5,67.26480337078651,17,-96
2.7555555555555555,61.72839506172839,26.28000000000003,55.0561797752809,42.0,7.1,57.47494382022471,18,-95
0.0,None,None,None,None,None,None,19,-94
0.0,None,None,None,None,None,None,20,-93
0.0,None,None,None,None,None,None,21,-92
0.0,None,None,None,None,None,None,22,-91
0.0,None,None,None,None,None,None,23,-90
0.0,None,None,None,None,None,None,24,-89
0.0,None,None,None,None,None,None,25,-88
0.0,None,None,None,None,None,None,26,-87
0.0,None,None,None,None,None,None,27,-86
0.0,None,None,None,None,None,None,28,-85
0.0,None,None,None,None,None,None,29,-84
0.0,None,None,None,None,None,None,30,-83
0.0,None,None,None,None,None,None,31,-82
0.0,None,None,None,None,None,None,32,-81
0.0,None,None,None,None,None,None,33,-80
11.777777777777777,65.4320987654321,18.430000000000007,86.51685393258427,11.999999999999996,5.6,81.90935393258427,29,-79
24.6,65.4320987654321,20.620000000000005,79.7752808988764,29.999999999999996,6.5,69.00230337078652,25,-78
30.244444444444447,65.4320987654321,21.689999999999998,69.66292134831461,29.999999999999996,6.5,81.09435393258427,21,-77
29.577777777777776,65.4320987654321,22.04000000000002,69.66292134831461,29.999999999999996,6.5,81.00685393258426,17,-76
24.555555555555557,65.4320987654321,22.07000000000005,74.15730337078652,42.0,7.1,80.99935393258426,18,-75
15.0,64.19753086419753,22.370000000000005,74.15730337078652,42.0,7.1,86.54233146067416,19,-74
1.9555555555555555,64.19753086419753,22.760000000000048,74.15730337078652,42.0,7.1,80.82685393258427,20,-73
0.0,None,None,None,None,None,None,21,-72
0.0,None,None,None,None,None,None,22,-71
0.0,None,None,None,None,None,None,23,-70
0.0,None,None,None,None,None,None,24,-69
0.0,None,None,None,None,None,None,25,-68
0.0,None,None,None,None,None,None,26,-67
0.0,None,None,None,None,None,None,27,-66
0.0,None,None,None,None,None,None,28,-65
0.0,None,None,None,None,None,None,29,-64
0.0,None,None,None,None,None,None,30,-63
0.0,None,None,None,None,None,None,31,-62
0.0,None,None,None,None,None,None,32,-61
